"_PostId","_CreationDate","_VoteTypeId","_Id"
"3532","24/11/2016 00:00:00","2","23047"
"3347","24/11/2016 00:00:00","2","23048"
"3534","24/11/2016 00:00:00","2","23049"
"3540","25/11/2016 00:00:00","2","23050"
"3534","25/11/2016 00:00:00","2","23052"
"3533","25/11/2016 00:00:00","3","23053"
"3534","25/11/2016 00:00:00","2","23054"
"3539","25/11/2016 00:00:00","3","23055"
"3532","25/11/2016 00:00:00","3","23056"
"3534","25/11/2016 00:00:00","2","23057"
"3533","25/11/2016 00:00:00","3","23058"
"3499","25/11/2016 00:00:00","2","23059"
"3533","25/11/2016 00:00:00","2","23060"
"3534","26/11/2016 00:00:00","2","23063"
"3541","26/11/2016 00:00:00","2","23064"
"3541","26/11/2016 00:00:00","2","23065"
"3538","26/11/2016 00:00:00","2","23066"
"3537","26/11/2016 00:00:00","2","23067"
"3537","26/11/2016 00:00:00","2","23068"
"3542","26/11/2016 00:00:00","2","23069"
"3542","27/11/2016 00:00:00","2","23070"
"3534","27/11/2016 00:00:00","2","23071"
"3541","27/11/2016 00:00:00","2","23072"
"3542","27/11/2016 00:00:00","1","23073"
"3543","27/11/2016 00:00:00","2","23074"
"3534","27/11/2016 00:00:00","2","23075"
"3533","27/11/2016 00:00:00","3","23076"
"3536","27/11/2016 00:00:00","2","23077"
"3544","28/11/2016 00:00:00","2","23078"
"3544","28/11/2016 00:00:00","2","23079"
"3545","28/11/2016 00:00:00","2","23080"
"3546","28/11/2016 00:00:00","2","23081"
"3544","28/11/2016 00:00:00","2","23082"
"3547","28/11/2016 00:00:00","2","23083"
"3547","28/11/2016 00:00:00","2","23084"
"3539","28/11/2016 00:00:00","2","23085"
"3540","28/11/2016 00:00:00","2","23086"
"3547","28/11/2016 00:00:00","2","23087"
"1074","28/11/2016 00:00:00","2","23088"
"3547","28/11/2016 00:00:00","2","23089"
"3539","28/11/2016 00:00:00","3","23090"
"3540","28/11/2016 00:00:00","2","23091"
"3339","29/11/2016 00:00:00","2","23092"
"1577","29/11/2016 00:00:00","2","23093"
"3549","29/11/2016 00:00:00","2","23094"
"3549","29/11/2016 00:00:00","2","23095"
"3550","29/11/2016 00:00:00","2","23096"
"3551","29/11/2016 00:00:00","2","23097"
"3549","29/11/2016 00:00:00","2","23098"
"3552","29/11/2016 00:00:00","2","23099"
"3552","29/11/2016 00:00:00","1","23100"
"3549","29/11/2016 00:00:00","15","23101"
"3552","29/11/2016 00:00:00","2","23102"
"3548","29/11/2016 00:00:00","2","23103"
"3548","29/11/2016 00:00:00","3","23104"
"3552","29/11/2016 00:00:00","2","23105"
"3549","29/11/2016 00:00:00","15","23106"
"3551","29/11/2016 00:00:00","2","23107"
"3549","29/11/2016 00:00:00","2","23108"
"3550","29/11/2016 00:00:00","2","23110"
"3553","29/11/2016 00:00:00","2","23111"
"3553","29/11/2016 00:00:00","2","23112"
"3550","29/11/2016 00:00:00","2","23113"
"3553","29/11/2016 00:00:00","2","23116"
"3550","29/11/2016 00:00:00","2","23117"
"836","29/11/2016 00:00:00","2","23120"
"841","29/11/2016 00:00:00","2","23121"
"3555","29/11/2016 00:00:00","2","23122"
"3549","29/11/2016 00:00:00","3","23123"
"3553","29/11/2016 00:00:00","2","23124"
"3555","29/11/2016 00:00:00","2","23125"
"3550","29/11/2016 00:00:00","3","23126"
"1074","29/11/2016 00:00:00","2","23127"
"3554","29/11/2016 00:00:00","3","23128"
"3551","29/11/2016 00:00:00","3","23129"
"3553","29/11/2016 00:00:00","2","23130"
"3550","29/11/2016 00:00:00","2","23131"
"3555","29/11/2016 00:00:00","2","23133"
"3555","29/11/2016 00:00:00","3","23134"
"3557","29/11/2016 00:00:00","2","23137"
"3550","29/11/2016 00:00:00","2","23138"
"3549","29/11/2016 00:00:00","2","23139"
"3554","29/11/2016 00:00:00","2","23140"
"3559","29/11/2016 00:00:00","3","23143"
"3560","29/11/2016 00:00:00","2","23144"
"3555","29/11/2016 00:00:00","3","23146"
"3557","29/11/2016 00:00:00","2","23147"
"3550","29/11/2016 00:00:00","2","23148"
"3494","29/11/2016 00:00:00","2","23150"
"3285","29/11/2016 00:00:00","2","23151"
"3534","29/11/2016 00:00:00","2","23152"
"3540","29/11/2016 00:00:00","2","23153"
"3558","29/11/2016 00:00:00","2","23154"
"3559","29/11/2016 00:00:00","3","23155"
"3550","29/11/2016 00:00:00","2","23157"
"3550","29/11/2016 00:00:00","3","23159"
"3553","29/11/2016 00:00:00","2","23160"
"3555","29/11/2016 00:00:00","2","23161"
"3560","29/11/2016 00:00:00","2","23162"
"3555","29/11/2016 00:00:00","3","23164"
"3550","29/11/2016 00:00:00","2","23165"
"3560","29/11/2016 00:00:00","2","23166"
"3560","29/11/2016 00:00:00","2","23167"
"3558","29/11/2016 00:00:00","2","23168"
"3555","29/11/2016 00:00:00","3","23169"
"842","29/11/2016 00:00:00","2","23170"
"3558","29/11/2016 00:00:00","2","23171"
"3550","29/11/2016 00:00:00","2","23172"
"3557","29/11/2016 00:00:00","2","23173"
"3558","29/11/2016 00:00:00","2","23174"
"3553","29/11/2016 00:00:00","2","23175"
"3553","29/11/2016 00:00:00","2","23176"
"3558","29/11/2016 00:00:00","2","23177"
"3559","29/11/2016 00:00:00","2","23178"
"3553","29/11/2016 00:00:00","3","23179"
"3550","29/11/2016 00:00:00","3","23182"
"3558","29/11/2016 00:00:00","2","23184"
"3553","29/11/2016 00:00:00","2","23185"
"3549","29/11/2016 00:00:00","3","23187"
"3549","29/11/2016 00:00:00","2","23188"
"3542","29/11/2016 00:00:00","2","23189"
"3558","29/11/2016 00:00:00","3","23190"
"3551","29/11/2016 00:00:00","3","23191"
"3556","29/11/2016 00:00:00","2","23192"
"3555","29/11/2016 00:00:00","2","23193"
"3553","29/11/2016 00:00:00","2","23194"
"3558","29/11/2016 00:00:00","2","23195"
"3553","29/11/2016 00:00:00","3","23196"
"3550","29/11/2016 00:00:00","2","23197"
"3547","29/11/2016 00:00:00","2","23198"
"3558","29/11/2016 00:00:00","3","23199"
"3560","29/11/2016 00:00:00","3","23200"
"3555","29/11/2016 00:00:00","2","23202"
"3551","29/11/2016 00:00:00","3","23203"
"3556","29/11/2016 00:00:00","2","23204"
"3549","29/11/2016 00:00:00","3","23205"
"3549","29/11/2016 00:00:00","2","23206"
"3555","29/11/2016 00:00:00","2","23207"
"3558","29/11/2016 00:00:00","2","23208"
"3560","29/11/2016 00:00:00","2","23209"
"3550","29/11/2016 00:00:00","2","23210"
"844","29/11/2016 00:00:00","2","23211"
"3557","29/11/2016 00:00:00","2","23212"
"3553","29/11/2016 00:00:00","2","23213"
"3534","30/11/2016 00:00:00","2","23214"
"3549","30/11/2016 00:00:00","2","23215"
"3555","30/11/2016 00:00:00","2","23216"
"3551","30/11/2016 00:00:00","3","23217"
"3559","30/11/2016 00:00:00","2","23218"
"3559","30/11/2016 00:00:00","2","23219"
"3559","30/11/2016 00:00:00","2","23220"
"3558","30/11/2016 00:00:00","2","23221"
"3558","30/11/2016 00:00:00","2","23222"
"3553","30/11/2016 00:00:00","2","23223"
"3551","30/11/2016 00:00:00","2","23225"
"3558","30/11/2016 00:00:00","2","23226"
"3562","30/11/2016 00:00:00","2","23227"
"3561","30/11/2016 00:00:00","2","23228"
"3561","30/11/2016 00:00:00","2","23230"
"3558","30/11/2016 00:00:00","3","23231"
"3561","30/11/2016 00:00:00","2","23233"
"3561","30/11/2016 00:00:00","2","23234"
"3555","30/11/2016 00:00:00","2","23235"
"3559","30/11/2016 00:00:00","2","23236"
"3549","30/11/2016 00:00:00","2","23237"
"3553","30/11/2016 00:00:00","2","23238"
"3555","30/11/2016 00:00:00","2","23239"
"3556","30/11/2016 00:00:00","2","23240"
"836","30/11/2016 00:00:00","2","23241"
"3563","30/11/2016 00:00:00","2","23243"
"3559","30/11/2016 00:00:00","2","23244"
"1308","30/11/2016 00:00:00","2","23245"
"3553","30/11/2016 00:00:00","2","23246"
"3558","30/11/2016 00:00:00","2","23247"
"842","30/11/2016 00:00:00","2","23248"
"841","30/11/2016 00:00:00","2","23249"
"3297","30/11/2016 00:00:00","2","23250"
"3553","30/11/2016 00:00:00","2","23251"
"3555","30/11/2016 00:00:00","2","23252"
"3559","30/11/2016 00:00:00","2","23253"
"3556","30/11/2016 00:00:00","2","23254"
"3563","30/11/2016 00:00:00","2","23255"
"3556","30/11/2016 00:00:00","2","23256"
"3563","30/11/2016 00:00:00","2","23257"
"3563","30/11/2016 00:00:00","2","23258"
"3561","30/11/2016 00:00:00","3","23259"
"3556","30/11/2016 00:00:00","2","23261"
"3564","30/11/2016 00:00:00","2","23262"
"3553","30/11/2016 00:00:00","2","23263"
"3559","30/11/2016 00:00:00","2","23265"
"3549","30/11/2016 00:00:00","2","23266"
"3558","30/11/2016 00:00:00","2","23267"
"3564","30/11/2016 00:00:00","2","23268"
"3559","30/11/2016 00:00:00","2","23269"
"3556","30/11/2016 00:00:00","2","23270"
"3553","30/11/2016 00:00:00","2","23271"
"3565","30/11/2016 00:00:00","2","23272"
"3555","30/11/2016 00:00:00","2","23273"
"3559","30/11/2016 00:00:00","2","23274"
"3534","30/11/2016 00:00:00","2","23275"
"3533","30/11/2016 00:00:00","3","23276"
"3549","30/11/2016 00:00:00","2","23277"
"3564","30/11/2016 00:00:00","2","23279"
"3565","30/11/2016 00:00:00","2","23280"
"3549","30/11/2016 00:00:00","3","23281"
"3564","30/11/2016 00:00:00","3","23282"
"842","30/11/2016 00:00:00","2","23283"
"3549","30/11/2016 00:00:00","15","23284"
"3553","30/11/2016 00:00:00","2","23285"
"3550","30/11/2016 00:00:00","3","23286"
"3559","30/11/2016 00:00:00","2","23287"
"3560","30/11/2016 00:00:00","3","23288"
"3563","30/11/2016 00:00:00","2","23289"
"3565","30/11/2016 00:00:00","2","23290"
"3562","30/11/2016 00:00:00","3","23291"
"3555","30/11/2016 00:00:00","3","23292"
"3556","30/11/2016 00:00:00","2","23293"
"3559","30/11/2016 00:00:00","2","23294"
"3555","30/11/2016 00:00:00","2","23295"
"3564","30/11/2016 00:00:00","3","23296"
"3566","30/11/2016 00:00:00","2","23297"
"3559","30/11/2016 00:00:00","2","23298"
"3562","30/11/2016 00:00:00","2","23299"
"3556","30/11/2016 00:00:00","2","23301"
"3486","30/11/2016 00:00:00","2","23302"
"3555","30/11/2016 00:00:00","2","23303"
"3556","30/11/2016 00:00:00","2","23304"
"3563","30/11/2016 00:00:00","2","23305"
"3551","30/11/2016 00:00:00","2","23306"
"3565","30/11/2016 00:00:00","2","23307"
"3559","30/11/2016 00:00:00","2","23308"
"3558","30/11/2016 00:00:00","2","23309"
"3567","30/11/2016 00:00:00","2","23310"
"3559","30/11/2016 00:00:00","2","23311"
"3566","30/11/2016 00:00:00","2","23312"
"3561","30/11/2016 00:00:00","2","23313"
"3553","30/11/2016 00:00:00","15","23314"
"3565","30/11/2016 00:00:00","2","23315"
"3549","30/11/2016 00:00:00","3","23316"
"3566","30/11/2016 00:00:00","2","23317"
"3559","30/11/2016 00:00:00","2","23318"
"3558","30/11/2016 00:00:00","3","23319"
"3555","30/11/2016 00:00:00","2","23320"
"3550","30/11/2016 00:00:00","3","23321"
"3553","30/11/2016 00:00:00","2","23322"
"3558","30/11/2016 00:00:00","2","23323"
"3564","30/11/2016 00:00:00","2","23324"
"3561","30/11/2016 00:00:00","2","23325"
"3566","01/12/2016 00:00:00","2","23329"
"3549","01/12/2016 00:00:00","3","23330"
"3566","01/12/2016 00:00:00","1","23331"
"3559","01/12/2016 00:00:00","2","23332"
"3559","01/12/2016 00:00:00","2","23333"
"3561","01/12/2016 00:00:00","2","23334"
"3559","01/12/2016 00:00:00","2","23335"
"3555","01/12/2016 00:00:00","2","23336"
"3556","01/12/2016 00:00:00","2","23337"
"3550","01/12/2016 00:00:00","3","23338"
"3563","01/12/2016 00:00:00","2","23339"
"3562","01/12/2016 00:00:00","3","23340"
"3567","01/12/2016 00:00:00","2","23341"
"3551","01/12/2016 00:00:00","3","23342"
"3565","01/12/2016 00:00:00","2","23343"
"3549","01/12/2016 00:00:00","2","23344"
"3559","01/12/2016 00:00:00","2","23345"
"3559","01/12/2016 00:00:00","2","23346"
"3559","01/12/2016 00:00:00","2","23347"
"3556","01/12/2016 00:00:00","2","23348"
"3559","01/12/2016 00:00:00","2","23349"
"3549","01/12/2016 00:00:00","2","23350"
"3558","01/12/2016 00:00:00","2","23351"
"3559","01/12/2016 00:00:00","2","23352"
"3555","01/12/2016 00:00:00","2","23353"
"3556","01/12/2016 00:00:00","2","23354"
"3563","01/12/2016 00:00:00","2","23355"
"3549","01/12/2016 00:00:00","2","23356"
"3549","01/12/2016 00:00:00","2","23357"
"3559","01/12/2016 00:00:00","2","23358"
"3556","01/12/2016 00:00:00","2","23359"
"3559","01/12/2016 00:00:00","2","23361"
"3555","01/12/2016 00:00:00","2","23362"
"3558","01/12/2016 00:00:00","3","23363"
"3563","01/12/2016 00:00:00","2","23364"
"3565","01/12/2016 00:00:00","2","23365"
"3550","01/12/2016 00:00:00","3","23366"
"3560","01/12/2016 00:00:00","3","23367"
"3562","01/12/2016 00:00:00","3","23368"
"3551","01/12/2016 00:00:00","3","23369"
"3561","01/12/2016 00:00:00","2","23370"
"3559","01/12/2016 00:00:00","2","23371"
"3553","01/12/2016 00:00:00","2","23372"
"3566","01/12/2016 00:00:00","2","23373"
"3568","01/12/2016 00:00:00","2","23374"
"249","01/12/2016 00:00:00","2","23375"
"3568","01/12/2016 00:00:00","2","23376"
"3559","01/12/2016 00:00:00","2","23377"
"3553","01/12/2016 00:00:00","2","23378"
"3487","01/12/2016 00:00:00","2","23379"
"3555","01/12/2016 00:00:00","2","23380"
"3563","01/12/2016 00:00:00","2","23381"
"3565","01/12/2016 00:00:00","2","23382"
"3553","01/12/2016 00:00:00","2","23383"
"3549","01/12/2016 00:00:00","2","23384"
"3556","01/12/2016 00:00:00","2","23385"
"3285","01/12/2016 00:00:00","2","23386"
"3561","02/12/2016 00:00:00","2","23387"
"3556","02/12/2016 00:00:00","2","23389"
"3504","02/12/2016 00:00:00","2","23390"
"3561","02/12/2016 00:00:00","2","23391"
"3568","02/12/2016 00:00:00","2","23392"
"3534","02/12/2016 00:00:00","2","23393"
"3558","02/12/2016 00:00:00","3","23394"
"3567","02/12/2016 00:00:00","2","23395"
"3559","02/12/2016 00:00:00","2","23396"
"3534","02/12/2016 00:00:00","2","23397"
"3568","02/12/2016 00:00:00","2","23398"
"3561","02/12/2016 00:00:00","2","23399"
"3561","02/12/2016 00:00:00","2","23400"
"3557","02/12/2016 00:00:00","2","23401"
"3568","02/12/2016 00:00:00","2","23402"
"3568","02/12/2016 00:00:00","2","23403"
"3559","03/12/2016 00:00:00","2","23404"
"3549","03/12/2016 00:00:00","2","23405"
"3553","03/12/2016 00:00:00","2","23406"
"3549","03/12/2016 00:00:00","3","23407"
"3365","03/12/2016 00:00:00","2","23408"
"1035","03/12/2016 00:00:00","2","23409"
"3559","04/12/2016 00:00:00","2","23411"
"3573","04/12/2016 00:00:00","2","23412"
"3549","04/12/2016 00:00:00","2","23414"
"3559","04/12/2016 00:00:00","2","23415"
"834","04/12/2016 00:00:00","2","23417"
"3570","04/12/2016 00:00:00","16","23418"
"3561","04/12/2016 00:00:00","2","23419"
"3573","04/12/2016 00:00:00","2","23420"
"3575","04/12/2016 00:00:00","2","23421"
"3574","04/12/2016 00:00:00","2","23422"
"3573","04/12/2016 00:00:00","2","23423"
"3556","05/12/2016 00:00:00","2","23424"
"3572","05/12/2016 00:00:00","2","23425"
"3576","05/12/2016 00:00:00","2","23426"
"3566","05/12/2016 00:00:00","2","23427"
"3572","05/12/2016 00:00:00","2","23428"
"3559","05/12/2016 00:00:00","2","23429"
"3563","05/12/2016 00:00:00","2","23430"
"3565","05/12/2016 00:00:00","2","23431"
"3559","05/12/2016 00:00:00","2","23432"
"3555","05/12/2016 00:00:00","2","23433"
"3505","05/12/2016 00:00:00","2","23434"
"3512","05/12/2016 00:00:00","2","23435"
"3573","05/12/2016 00:00:00","3","23436"
"3571","05/12/2016 00:00:00","3","23437"
"3564","05/12/2016 00:00:00","2","23438"
"3572","05/12/2016 00:00:00","2","23439"
"3571","05/12/2016 00:00:00","3","23440"
"3572","05/12/2016 00:00:00","2","23441"
"3566","05/12/2016 00:00:00","2","23442"
"3571","05/12/2016 00:00:00","2","23443"
"3571","05/12/2016 00:00:00","2","23444"
"3559","05/12/2016 00:00:00","2","23445"
"3549","05/12/2016 00:00:00","2","23446"
"3561","05/12/2016 00:00:00","2","23447"
"3559","05/12/2016 00:00:00","2","23448"
"3565","05/12/2016 00:00:00","2","23449"
"3577","05/12/2016 00:00:00","2","23450"
"3577","05/12/2016 00:00:00","2","23451"
"3578","05/12/2016 00:00:00","2","23452"
"3577","05/12/2016 00:00:00","3","23454"
"3577","05/12/2016 00:00:00","2","23455"
"3578","05/12/2016 00:00:00","2","23456"
"3571","05/12/2016 00:00:00","2","23457"
"3583","05/12/2016 00:00:00","2","23459"
"3556","06/12/2016 00:00:00","2","23460"
"3559","06/12/2016 00:00:00","2","23461"
"3553","06/12/2016 00:00:00","2","23462"
"3563","06/12/2016 00:00:00","2","23463"
"3581","06/12/2016 00:00:00","2","23464"
"3577","06/12/2016 00:00:00","2","23465"
"3579","06/12/2016 00:00:00","2","23466"
"3585","06/12/2016 00:00:00","2","23467"
"3514","06/12/2016 00:00:00","2","23468"
"3585","06/12/2016 00:00:00","2","23469"
"3586","06/12/2016 00:00:00","2","23470"
"3581","06/12/2016 00:00:00","2","23471"
"3586","06/12/2016 00:00:00","2","23472"
"3579","06/12/2016 00:00:00","3","23473"
"3586","06/12/2016 00:00:00","2","23474"
"3558","06/12/2016 00:00:00","2","23476"
"3585","06/12/2016 00:00:00","2","23477"
"3582","06/12/2016 00:00:00","2","23478"
"3583","06/12/2016 00:00:00","2","23479"
"3577","06/12/2016 00:00:00","2","23480"
"3584","06/12/2016 00:00:00","2","23481"
"3585","06/12/2016 00:00:00","2","23482"
"3582","06/12/2016 00:00:00","2","23483"
"3582","06/12/2016 00:00:00","2","23484"
"3556","06/12/2016 00:00:00","2","23485"
"3582","06/12/2016 00:00:00","2","23486"
"3585","06/12/2016 00:00:00","2","23487"
"3583","06/12/2016 00:00:00","3","23488"
"3580","06/12/2016 00:00:00","2","23489"
"3586","06/12/2016 00:00:00","2","23490"
"3561","06/12/2016 00:00:00","2","23491"
"3588","07/12/2016 00:00:00","10","23492"
"3582","07/12/2016 00:00:00","2","23493"
"3561","07/12/2016 00:00:00","2","23494"
"3576","07/12/2016 00:00:00","2","23495"
"3572","07/12/2016 00:00:00","2","23496"
"3559","07/12/2016 00:00:00","2","23497"
"3558","07/12/2016 00:00:00","2","23498"
"3550","07/12/2016 00:00:00","2","23499"
"3582","07/12/2016 00:00:00","2","23500"
"3582","07/12/2016 00:00:00","2","23501"
"3578","07/12/2016 00:00:00","2","23502"
"3578","07/12/2016 00:00:00","1","23503"
"3459","07/12/2016 00:00:00","2","23507"
"3549","07/12/2016 00:00:00","2","23508"
"3577","07/12/2016 00:00:00","3","23509"
"3578","07/12/2016 00:00:00","3","23510"
"3586","07/12/2016 00:00:00","2","23511"
"3581","07/12/2016 00:00:00","2","23512"
"3579","07/12/2016 00:00:00","3","23513"
"667","07/12/2016 00:00:00","2","23514"
"674","07/12/2016 00:00:00","2","23515"
"3572","07/12/2016 00:00:00","3","23516"
"3576","07/12/2016 00:00:00","3","23517"
"3571","07/12/2016 00:00:00","3","23518"
"3580","07/12/2016 00:00:00","3","23519"
"3533","07/12/2016 00:00:00","3","23520"
"3568","07/12/2016 00:00:00","2","23521"
"3534","07/12/2016 00:00:00","2","23522"
"3562","07/12/2016 00:00:00","3","23523"
"3457","08/12/2016 00:00:00","2","23524"
"3459","08/12/2016 00:00:00","2","23525"
"3585","08/12/2016 00:00:00","2","23526"
"3587","08/12/2016 00:00:00","2","23527"
"3584","08/12/2016 00:00:00","2","23528"
"3585","08/12/2016 00:00:00","2","23529"
"3585","08/12/2016 00:00:00","2","23530"
"3587","08/12/2016 00:00:00","3","23531"
"3582","08/12/2016 00:00:00","2","23532"
"3582","08/12/2016 00:00:00","3","23534"
"3583","08/12/2016 00:00:00","2","23535"
"3559","08/12/2016 00:00:00","2","23536"
"3549","08/12/2016 00:00:00","3","23537"
"3553","08/12/2016 00:00:00","2","23538"
"3579","08/12/2016 00:00:00","3","23539"
"3582","08/12/2016 00:00:00","2","23540"
"3556","08/12/2016 00:00:00","2","23541"
"3555","08/12/2016 00:00:00","2","23542"
"3579","08/12/2016 00:00:00","3","23543"
"3590","08/12/2016 00:00:00","3","23544"
"3591","08/12/2016 00:00:00","2","23545"
"3591","08/12/2016 00:00:00","2","23546"
"419","08/12/2016 00:00:00","2","23547"
"3591","08/12/2016 00:00:00","2","23548"
"3592","08/12/2016 00:00:00","2","23549"
"3559","09/12/2016 00:00:00","2","23550"
"3567","09/12/2016 00:00:00","2","23551"
"3549","09/12/2016 00:00:00","3","23553"
"3556","09/12/2016 00:00:00","2","23554"
"3585","09/12/2016 00:00:00","2","23555"
"3550","09/12/2016 00:00:00","3","23556"
"3550","09/12/2016 00:00:00","2","23557"
"3560","09/12/2016 00:00:00","2","23558"
"3562","09/12/2016 00:00:00","2","23559"
"3549","09/12/2016 00:00:00","2","23560"
"3592","09/12/2016 00:00:00","2","23561"
"3594","09/12/2016 00:00:00","3","23562"
"3582","09/12/2016 00:00:00","3","23563"
"3571","09/12/2016 00:00:00","3","23564"
"3595","09/12/2016 00:00:00","2","23565"
"3595","09/12/2016 00:00:00","2","23566"
"3594","09/12/2016 00:00:00","3","23567"
"3590","09/12/2016 00:00:00","3","23568"
"3591","09/12/2016 00:00:00","2","23569"
"3559","09/12/2016 00:00:00","2","23570"
"3562","09/12/2016 00:00:00","2","23571"
"3596","09/12/2016 00:00:00","2","23572"
"3549","09/12/2016 00:00:00","3","23573"
"3594","09/12/2016 00:00:00","2","23574"
"3562","09/12/2016 00:00:00","2","23575"
"3549","09/12/2016 00:00:00","2","23576"
"3558","09/12/2016 00:00:00","2","23577"
"3594","09/12/2016 00:00:00","3","23578"
"3595","09/12/2016 00:00:00","2","23579"
"3590","09/12/2016 00:00:00","3","23580"
"3591","09/12/2016 00:00:00","2","23581"
"3593","09/12/2016 00:00:00","3","23582"
"3567","09/12/2016 00:00:00","2","23583"
"3565","09/12/2016 00:00:00","2","23584"
"3563","09/12/2016 00:00:00","2","23585"
"3556","09/12/2016 00:00:00","2","23586"
"3594","09/12/2016 00:00:00","3","23587"
"3595","09/12/2016 00:00:00","2","23588"
"3590","09/12/2016 00:00:00","3","23589"
"3591","09/12/2016 00:00:00","2","23590"
"3592","09/12/2016 00:00:00","2","23591"
"3596","09/12/2016 00:00:00","2","23592"
"3549","09/12/2016 00:00:00","2","23593"
"3549","09/12/2016 00:00:00","2","23594"
"3582","09/12/2016 00:00:00","3","23596"
"3585","09/12/2016 00:00:00","2","23597"
"3553","09/12/2016 00:00:00","2","23598"
"3558","09/12/2016 00:00:00","2","23599"
"3565","09/12/2016 00:00:00","2","23600"
"3567","09/12/2016 00:00:00","2","23601"
"1073","09/12/2016 00:00:00","2","23602"
"3558","09/12/2016 00:00:00","3","23603"
"3559","09/12/2016 00:00:00","2","23604"
"3599","09/12/2016 00:00:00","10","23605"
"3598","09/12/2016 00:00:00","2","23606"
"3598","09/12/2016 00:00:00","2","23607"
"3563","09/12/2016 00:00:00","2","23608"
"3597","09/12/2016 00:00:00","3","23609"
"3601","09/12/2016 00:00:00","2","23610"
"3565","09/12/2016 00:00:00","2","23611"
"3550","09/12/2016 00:00:00","3","23612"
"3564","09/12/2016 00:00:00","3","23613"
"3576","09/12/2016 00:00:00","3","23614"
"3597","09/12/2016 00:00:00","3","23615"
"3597","09/12/2016 00:00:00","3","23616"
"3598","09/12/2016 00:00:00","2","23617"
"3601","09/12/2016 00:00:00","2","23618"
"3597","09/12/2016 00:00:00","3","23619"
"3598","09/12/2016 00:00:00","2","23620"
"3582","09/12/2016 00:00:00","3","23621"
"3601","09/12/2016 00:00:00","2","23622"
"3582","09/12/2016 00:00:00","2","23623"
"3583","09/12/2016 00:00:00","2","23624"
"3584","09/12/2016 00:00:00","2","23625"
"3600","09/12/2016 00:00:00","3","23626"
"3601","09/12/2016 00:00:00","2","23627"
"3559","09/12/2016 00:00:00","2","23628"
"3602","09/12/2016 00:00:00","2","23629"
"3603","09/12/2016 00:00:00","10","23630"
"3597","10/12/2016 00:00:00","2","23631"
"3598","10/12/2016 00:00:00","3","23632"
"3582","10/12/2016 00:00:00","3","23634"
"3584","10/12/2016 00:00:00","2","23635"
"3594","10/12/2016 00:00:00","2","23637"
"3602","10/12/2016 00:00:00","3","23638"
"3604","10/12/2016 00:00:00","2","23639"
"3604","10/12/2016 00:00:00","3","23640"
"3582","10/12/2016 00:00:00","2","23641"
"3559","10/12/2016 00:00:00","2","23642"
"3559","10/12/2016 00:00:00","2","23643"
"3584","10/12/2016 00:00:00","2","23644"
"3553","10/12/2016 00:00:00","2","23645"
"3600","10/12/2016 00:00:00","2","23646"
"3594","10/12/2016 00:00:00","2","23647"
"3600","10/12/2016 00:00:00","3","23648"
"3601","10/12/2016 00:00:00","2","23649"
"3604","10/12/2016 00:00:00","3","23650"
"3602","10/12/2016 00:00:00","3","23651"
"3549","10/12/2016 00:00:00","2","23654"
"3553","10/12/2016 00:00:00","2","23655"
"3602","10/12/2016 00:00:00","10","23656"
"3565","10/12/2016 00:00:00","2","23659"
"3582","11/12/2016 00:00:00","2","23660"
"3506","11/12/2016 00:00:00","2","23661"
"3505","11/12/2016 00:00:00","2","23662"
"3553","11/12/2016 00:00:00","2","23663"
"3559","11/12/2016 00:00:00","2","23664"
"3585","11/12/2016 00:00:00","2","23666"
"3604","11/12/2016 00:00:00","2","23667"
"3606","11/12/2016 00:00:00","1","23668"
"3604","11/12/2016 00:00:00","3","23669"
"3606","11/12/2016 00:00:00","2","23670"
"3551","11/12/2016 00:00:00","3","23671"
"3560","11/12/2016 00:00:00","3","23672"
"3562","11/12/2016 00:00:00","3","23673"
"3601","11/12/2016 00:00:00","2","23674"
"3607","11/12/2016 00:00:00","2","23675"
"3606","11/12/2016 00:00:00","2","23676"
"3607","11/12/2016 00:00:00","2","23677"
"3549","11/12/2016 00:00:00","2","23678"
"3558","11/12/2016 00:00:00","2","23679"
"3583","11/12/2016 00:00:00","2","23680"
"3553","11/12/2016 00:00:00","2","23681"
"3572","11/12/2016 00:00:00","2","23683"
"3559","11/12/2016 00:00:00","2","23684"
"3549","11/12/2016 00:00:00","2","23685"
"3559","11/12/2016 00:00:00","2","23686"
"3607","11/12/2016 00:00:00","2","23687"
"3549","11/12/2016 00:00:00","2","23688"
"3606","12/12/2016 00:00:00","2","23690"
"3550","12/12/2016 00:00:00","3","23691"
"842","12/12/2016 00:00:00","2","23692"
"844","12/12/2016 00:00:00","3","23694"
"843","12/12/2016 00:00:00","3","23695"
"3601","12/12/2016 00:00:00","2","23696"
"3600","12/12/2016 00:00:00","2","23697"
"3605","12/12/2016 00:00:00","3","23699"
"3607","12/12/2016 00:00:00","2","23700"
"831","12/12/2016 00:00:00","2","23701"
"822","12/12/2016 00:00:00","2","23702"
"3274","12/12/2016 00:00:00","2","23704"
"3600","12/12/2016 00:00:00","2","23706"
"3604","12/12/2016 00:00:00","3","23707"
"3600","12/12/2016 00:00:00","2","23708"
"3605","12/12/2016 00:00:00","3","23709"
"3584","12/12/2016 00:00:00","2","23710"
"3609","12/12/2016 00:00:00","3","23711"
"3549","12/12/2016 00:00:00","2","23712"
"3553","12/12/2016 00:00:00","2","23713"
"3556","12/12/2016 00:00:00","2","23714"
"3555","12/12/2016 00:00:00","2","23715"
