_Id,_PostId,_VoteTypeId,_CreationDate
1313,311,2,2012-12-03T00:00:00.000
1319,311,3,2012-12-03T00:00:00.000
1328,311,2,2012-12-05T00:00:00.000
1362,311,2,2012-12-16T00:00:00.000
4279,311,2,2014-01-12T00:00:00.000
25686,311,2,2017-08-27T00:00:00.000
1314,312,2,2012-12-03T00:00:00.000
1316,312,2,2012-12-03T00:00:00.000
1363,312,3,2012-12-16T00:00:00.000
1317,313,2,2012-12-03T00:00:00.000
1365,313,2,2012-12-16T00:00:00.000
1318,314,2,2012-12-03T00:00:00.000
1329,314,2,2012-12-05T00:00:00.000
1364,314,2,2012-12-16T00:00:00.000
10877,314,2,2015-01-07T00:00:00.000
25687,314,3,2017-08-27T00:00:00.000
1331,315,2,2012-12-05T00:00:00.000
1366,315,2,2012-12-16T00:00:00.000
1338,316,2,2012-12-06T00:00:00.000
1341,316,2,2012-12-10T00:00:00.000
1342,316,2,2012-12-10T00:00:00.000
1343,316,2,2012-12-10T00:00:00.000
1355,316,2,2012-12-11T00:00:00.000
1358,316,2,2012-12-13T00:00:00.000
1359,316,2,2012-12-14T00:00:00.000
1378,316,2,2012-12-17T00:00:00.000
1437,316,2,2013-01-02T00:00:00.000
2467,316,2,2013-01-16T00:00:00.000
3491,316,2,2013-07-26T00:00:00.000
5481,316,2,2014-05-07T00:00:00.000
12501,316,2,2015-02-15T00:00:00.000
12505,316,2,2015-02-15T00:00:00.000
12520,316,2,2015-02-16T00:00:00.000
12526,316,2,2015-02-16T00:00:00.000
12528,316,2,2015-02-16T00:00:00.000
12548,316,2,2015-02-18T00:00:00.000
12650,316,2,2015-02-19T00:00:00.000
12746,316,2,2015-02-22T00:00:00.000
12764,316,2,2015-02-23T00:00:00.000
24424,316,2,2017-02-15T00:00:00.000
36365,316,2,2020-05-25T00:00:00.000
1347,317,2,2012-12-10T00:00:00.000
1349,317,2,2012-12-10T00:00:00.000
1350,317,2,2012-12-10T00:00:00.000
1353,317,2,2012-12-11T00:00:00.000
1354,317,2,2012-12-11T00:00:00.000
1390,317,2,2012-12-19T00:00:00.000
1415,317,2,2012-12-21T00:00:00.000
2471,317,2,2013-01-18T00:00:00.000
1345,318,2,2012-12-10T00:00:00.000
1346,318,2,2012-12-10T00:00:00.000
1348,318,2,2012-12-10T00:00:00.000
1351,318,2,2012-12-10T00:00:00.000
1352,318,2,2012-12-10T00:00:00.000
1357,318,1,2012-12-12T00:00:00.000
1376,318,2,2012-12-16T00:00:00.000
1377,318,2,2012-12-16T00:00:00.000
1389,318,2,2012-12-19T00:00:00.000
1414,318,2,2012-12-21T00:00:00.000
2472,318,2,2013-01-18T00:00:00.000
38182,318,2,2021-01-09T00:00:00.000
1448,319,2,2013-01-09T00:00:00.000
2490,319,2,2013-01-22T00:00:00.000
2880,319,2,2013-03-29T00:00:00.000
12042,319,2,2015-01-15T00:00:00.000
12260,319,2,2015-01-23T00:00:00.000
22586,319,2,2016-10-02T00:00:00.000
45440,319,3,2023-01-31T00:00:00.000
1391,320,2,2012-12-20T00:00:00.000
1393,320,2,2012-12-20T00:00:00.000
1396,320,2,2012-12-20T00:00:00.000
1416,320,2,2012-12-22T00:00:00.000
1419,320,2,2012-12-23T00:00:00.000
1422,320,2,2012-12-24T00:00:00.000
1442,320,2,2013-01-07T00:00:00.000
2473,320,2,2013-01-19T00:00:00.000
2623,320,2,2013-02-04T00:00:00.000
2863,320,2,2013-03-28T00:00:00.000
3563,320,2,2013-08-09T00:00:00.000
3991,320,2,2013-11-04T00:00:00.000
4515,320,2,2014-02-16T00:00:00.000
4844,320,2,2014-03-11T00:00:00.000
7797,320,2,2014-07-24T00:00:00.000
38180,320,2,2021-01-09T00:00:00.000
1392,321,2,2012-12-20T00:00:00.000
1394,321,2,2012-12-20T00:00:00.000
1395,321,2,2012-12-20T00:00:00.000
1397,321,2,2012-12-20T00:00:00.000
1417,321,2,2012-12-22T00:00:00.000
1420,321,2,2012-12-23T00:00:00.000
1427,321,2,2012-12-27T00:00:00.000
1429,321,2,2012-12-28T00:00:00.000
1435,321,2,2013-01-02T00:00:00.000
2474,321,2,2013-01-19T00:00:00.000
2864,321,2,2013-03-28T00:00:00.000
3564,321,2,2013-08-09T00:00:00.000
3992,321,2,2013-11-04T00:00:00.000
4542,321,2,2014-02-18T00:00:00.000
4843,321,2,2014-03-11T00:00:00.000
7796,321,2,2014-07-24T00:00:00.000
1431,322,2,2012-12-31T00:00:00.000
1398,323,2,2012-12-20T00:00:00.000
1404,323,2,2012-12-20T00:00:00.000
1409,323,2,2012-12-21T00:00:00.000
1412,323,3,2012-12-21T00:00:00.000
1423,323,2,2012-12-25T00:00:00.000
1426,323,2,2012-12-26T00:00:00.000
12159,323,2,2015-01-19T00:00:00.000
1399,324,2,2012-12-20T00:00:00.000
1400,324,1,2012-12-20T00:00:00.000
1403,324,2,2012-12-20T00:00:00.000
1405,324,2,2012-12-20T00:00:00.000
1407,324,2,2012-12-21T00:00:00.000
1408,324,2,2012-12-21T00:00:00.000
1410,324,2,2012-12-21T00:00:00.000
1424,324,2,2012-12-25T00:00:00.000
1425,324,2,2012-12-26T00:00:00.000
1428,324,2,2012-12-28T00:00:00.000
1430,324,2,2012-12-30T00:00:00.000
1432,324,2,2013-01-01T00:00:00.000
1433,324,2,2013-01-02T00:00:00.000
12158,324,2,2015-01-19T00:00:00.000
1411,325,2,2012-12-21T00:00:00.000
1418,325,2,2012-12-22T00:00:00.000
1436,325,2,2013-01-02T00:00:00.000
1441,325,2,2013-01-07T00:00:00.000
2458,325,2,2013-01-14T00:00:00.000
2475,325,2,2013-01-19T00:00:00.000
2865,325,2,2013-03-28T00:00:00.000
3565,325,2,2013-08-09T00:00:00.000
7799,325,2,2014-07-24T00:00:00.000
38181,325,3,2021-01-09T00:00:00.000
1406,326,2,2012-12-20T00:00:00.000
1413,326,2,2012-12-21T00:00:00.000
1421,326,2,2012-12-23T00:00:00.000
1434,326,2,2013-01-02T00:00:00.000
36846,327,2,2020-08-07T00:00:00.000
1451,328,2,2013-01-11T00:00:00.000
2470,328,1,2013-01-18T00:00:00.000
36847,328,3,2020-08-07T00:00:00.000
1449,329,2,2013-01-09T00:00:00.000
1450,329,2,2013-01-10T00:00:00.000
2872,329,2,2013-03-28T00:00:00.000
12261,329,2,2015-01-23T00:00:00.000
1453,330,2,2013-01-12T00:00:00.000
1455,330,2,2013-01-12T00:00:00.000
1456,330,2,2013-01-12T00:00:00.000
2504,330,2,2013-01-23T00:00:00.000
1452,331,2,2013-01-12T00:00:00.000
1454,331,2,2013-01-12T00:00:00.000
1458,331,1,2013-01-14T00:00:00.000
2463,332,2,2013-01-15T00:00:00.000
2464,332,15,2013-01-15T00:00:00.000
2465,332,2,2013-01-15T00:00:00.000
2469,332,2,2013-01-17T00:00:00.000
3630,332,2,2013-08-25T00:00:00.000
5167,332,2,2014-04-21T00:00:00.000
2479,333,2,2013-01-20T00:00:00.000
2486,333,10,2013-01-21T00:00:00.000
2478,334,2,2013-01-20T00:00:00.000
2487,334,10,2013-01-21T00:00:00.000
2477,335,2,2013-01-20T00:00:00.000
2488,335,10,2013-01-21T00:00:00.000
2482,336,2,2013-01-20T00:00:00.000
10402,336,2,2014-12-15T00:00:00.000
17294,336,2,2015-09-29T00:00:00.000
20077,336,2,2016-02-22T00:00:00.000
20091,336,2,2016-02-26T00:00:00.000
36361,336,2,2020-05-25T00:00:00.000
37605,336,3,2020-11-01T00:00:00.000
37612,336,2,2020-11-01T00:00:00.000
2483,337,2,2013-01-21T00:00:00.000
2485,337,2,2013-01-21T00:00:00.000
20078,337,3,2016-02-22T00:00:00.000
20093,337,2,2016-02-26T00:00:00.000
20151,337,2,2016-03-03T00:00:00.000
36363,337,2,2020-05-25T00:00:00.000
37606,337,3,2020-11-01T00:00:00.000
2484,338,10,2013-01-21T00:00:00.000
2489,339,2,2013-01-22T00:00:00.000
2491,339,2,2013-01-22T00:00:00.000
2494,339,10,2013-01-22T00:00:00.000
2492,340,2,2013-01-22T00:00:00.000
2496,340,10,2013-01-22T00:00:00.000
2493,341,2,2013-01-22T00:00:00.000
2495,341,2,2013-01-22T00:00:00.000
2497,341,10,2013-01-22T00:00:00.000
2498,342,2,2013-01-23T00:00:00.000
2500,342,10,2013-01-23T00:00:00.000
2558,344,10,2013-01-25T00:00:00.000
2514,345,2,2013-01-24T00:00:00.000
2559,345,10,2013-01-25T00:00:00.000
2557,346,10,2013-01-25T00:00:00.000
2503,347,3,2013-01-23T00:00:00.000
2513,347,2,2013-01-24T00:00:00.000
2536,347,2,2013-01-24T00:00:00.000
10403,347,2,2014-12-15T00:00:00.000
2506,348,2,2013-01-23T00:00:00.000
2510,348,3,2013-01-23T00:00:00.000
2512,348,3,2013-01-24T00:00:00.000
2517,348,2,2013-01-24T00:00:00.000
2534,348,2,2013-01-24T00:00:00.000
2505,349,2,2013-01-23T00:00:00.000
2507,349,2,2013-01-23T00:00:00.000
2509,349,3,2013-01-23T00:00:00.000
2511,349,2,2013-01-24T00:00:00.000
2535,349,2,2013-01-24T00:00:00.000
26858,349,2,2018-01-03T00:00:00.000
2520,350,2,2013-01-24T00:00:00.000
2521,350,2,2013-01-24T00:00:00.000
2529,350,2,2013-01-24T00:00:00.000
2518,351,3,2013-01-24T00:00:00.000
2524,351,2,2013-01-24T00:00:00.000
2630,351,3,2013-02-05T00:00:00.000
26859,351,3,2018-01-03T00:00:00.000
2522,352,2,2013-01-24T00:00:00.000
2523,352,2,2013-01-24T00:00:00.000
2525,352,2,2013-01-24T00:00:00.000
2528,352,2,2013-01-24T00:00:00.000
2555,352,2,2013-01-25T00:00:00.000
2565,352,2,2013-01-26T00:00:00.000
2566,352,2,2013-01-26T00:00:00.000
2569,352,2,2013-01-27T00:00:00.000
3147,352,2,2013-05-09T00:00:00.000
24510,352,2,2017-02-24T00:00:00.000
28937,352,2,2018-04-30T00:00:00.000
33319,352,2,2019-09-30T00:00:00.000
45759,352,2,2023-03-21T00:00:00.000
2526,353,2,2013-01-24T00:00:00.000
2541,353,3,2013-01-24T00:00:00.000
5186,353,2,2014-04-23T00:00:00.000
5190,353,2,2014-04-23T00:00:00.000
31078,353,2,2018-11-16T00:00:00.000
45758,353,2,2023-03-21T00:00:00.000
2527,354,2,2013-01-24T00:00:00.000
2532,354,2,2013-01-24T00:00:00.000
2542,354,2,2013-01-24T00:00:00.000
2562,354,2,2013-01-26T00:00:00.000
2537,355,2,2013-01-24T00:00:00.000
2543,355,2,2013-01-24T00:00:00.000
2538,356,2,2013-01-24T00:00:00.000
2539,356,2,2013-01-24T00:00:00.000
2540,356,1,2013-01-24T00:00:00.000
2877,356,2,2013-03-29T00:00:00.000
2544,357,3,2013-01-25T00:00:00.000
2549,357,2,2013-01-25T00:00:00.000
2550,357,3,2013-01-25T00:00:00.000
2638,357,2,2013-02-05T00:00:00.000
7321,357,2,2014-06-10T00:00:00.000
2547,358,2,2013-01-25T00:00:00.000
2551,358,2,2013-01-25T00:00:00.000
2556,358,2,2013-01-25T00:00:00.000
2639,358,2,2013-02-05T00:00:00.000
2721,358,2,2013-02-18T00:00:00.000
21210,358,2,2016-06-30T00:00:00.000
2640,359,2,2013-02-05T00:00:00.000
2564,360,2,2013-01-26T00:00:00.000
33322,360,2,2019-09-30T00:00:00.000
2561,361,2,2013-01-26T00:00:00.000
2767,362,2,2013-03-07T00:00:00.000
2773,362,2,2013-03-09T00:00:00.000
10685,362,3,2014-12-28T00:00:00.000
2735,363,2,2013-02-25T00:00:00.000
2738,363,2,2013-02-25T00:00:00.000
2768,363,3,2013-03-07T00:00:00.000
2770,363,2,2013-03-08T00:00:00.000
2563,364,2,2013-01-26T00:00:00.000
33323,364,2,2019-09-30T00:00:00.000
33321,365,2,2019-09-30T00:00:00.000
2619,366,10,2013-02-04T00:00:00.000
2620,367,10,2013-02-04T00:00:00.000
2621,368,10,2013-02-04T00:00:00.000
2622,369,10,2013-02-04T00:00:00.000
2568,370,3,2013-01-27T00:00:00.000
2567,371,2,2013-01-27T00:00:00.000
2570,372,2,2013-01-28T00:00:00.000
2571,372,2,2013-01-28T00:00:00.000
3929,372,2,2013-10-19T00:00:00.000
8577,372,2,2014-09-29T00:00:00.000
13389,372,2,2015-04-06T00:00:00.000
28938,372,2,2018-04-30T00:00:00.000
33320,372,2,2019-09-30T00:00:00.000
45761,372,2,2023-03-21T00:00:00.000
48943,372,2,2024-02-15T00:00:00.000
2588,373,2,2013-01-29T00:00:00.000
4522,373,2,2014-02-17T00:00:00.000
2577,374,2,2013-01-28T00:00:00.000
2580,374,2,2013-01-28T00:00:00.000
2584,374,2,2013-01-28T00:00:00.000
4521,374,3,2014-02-17T00:00:00.000
2574,375,2,2013-01-28T00:00:00.000
2578,375,2,2013-01-28T00:00:00.000
2586,375,2,2013-01-28T00:00:00.000
2600,375,2,2013-02-01T00:00:00.000
2678,375,2,2013-02-09T00:00:00.000
45760,375,2,2023-03-21T00:00:00.000
2573,376,2,2013-01-28T00:00:00.000
2579,376,2,2013-01-28T00:00:00.000
2585,376,2,2013-01-28T00:00:00.000
2679,376,2,2013-02-09T00:00:00.000
2572,377,2,2013-01-28T00:00:00.000
2649,377,2,2013-02-06T00:00:00.000
2672,377,10,2013-02-08T00:00:00.000
2581,378,2,2013-01-28T00:00:00.000
2589,378,2,2013-01-29T00:00:00.000
2736,378,2,2013-02-25T00:00:00.000
2582,379,1,2013-01-28T00:00:00.000
2583,379,2,2013-01-28T00:00:00.000
2737,379,2,2013-02-25T00:00:00.000
4520,379,3,2014-02-17T00:00:00.000
9135,379,2,2014-11-28T00:00:00.000
9237,379,2,2014-12-04T00:00:00.000
2593,380,2,2013-01-29T00:00:00.000
2591,381,2,2013-01-29T00:00:00.000
2594,381,2,2013-01-30T00:00:00.000
2663,382,2,2013-02-07T00:00:00.000
2666,382,2,2013-02-07T00:00:00.000
2669,382,3,2013-02-07T00:00:00.000
2685,382,2,2013-02-09T00:00:00.000
2720,382,2,2013-02-18T00:00:00.000
2598,383,3,2013-01-31T00:00:00.000
2650,383,3,2013-02-06T00:00:00.000
2692,383,10,2013-02-10T00:00:00.000
2618,384,2,2013-02-04T00:00:00.000
2596,385,2,2013-01-31T00:00:00.000
2597,385,2,2013-01-31T00:00:00.000
2599,386,2,2013-01-31T00:00:00.000
2755,386,2,2013-03-07T00:00:00.000
2601,387,2,2013-02-01T00:00:00.000
2602,387,2,2013-02-01T00:00:00.000
2603,387,3,2013-02-02T00:00:00.000
2605,387,2,2013-02-02T00:00:00.000
2606,387,2,2013-02-02T00:00:00.000
2611,387,2,2013-02-03T00:00:00.000
2612,387,2,2013-02-03T00:00:00.000
2658,387,2,2013-02-06T00:00:00.000
8536,387,2,2014-09-19T00:00:00.000
2615,388,3,2013-02-04T00:00:00.000
2656,388,3,2013-02-06T00:00:00.000
2686,388,10,2013-02-10T00:00:00.000
2607,389,2,2013-02-02T00:00:00.000
2609,389,2,2013-02-03T00:00:00.000
2610,389,2,2013-02-03T00:00:00.000
2634,389,2,2013-02-05T00:00:00.000
2664,389,2,2013-02-07T00:00:00.000
2671,389,2,2013-02-08T00:00:00.000
2677,389,2,2013-02-09T00:00:00.000
2680,389,6,2013-02-09T00:00:00.000
2689,389,15,2013-02-10T00:00:00.000
2690,389,6,2013-02-10T00:00:00.000
2617,390,2,2013-02-04T00:00:00.000
2633,390,2,2013-02-05T00:00:00.000
2784,390,2,2013-03-14T00:00:00.000
2675,391,2,2013-02-09T00:00:00.000
2625,392,2,2013-02-05T00:00:00.000
2697,393,2,2013-02-11T00:00:00.000
2676,394,2,2013-02-09T00:00:00.000
2696,394,10,2013-02-11T00:00:00.000
2624,395,2,2013-02-05T00:00:00.000
2674,395,2,2013-02-09T00:00:00.000
2636,396,2,2013-02-05T00:00:00.000
2661,396,3,2013-02-07T00:00:00.000
2684,396,3,2013-02-09T00:00:00.000
10400,396,2,2014-12-15T00:00:00.000
2635,398,2,2013-02-05T00:00:00.000
2637,398,2,2013-02-05T00:00:00.000
2643,398,2,2013-02-06T00:00:00.000
2645,398,2,2013-02-06T00:00:00.000
2648,398,2,2013-02-06T00:00:00.000
2644,399,2,2013-02-06T00:00:00.000
2673,399,2,2013-02-09T00:00:00.000
2683,399,2,2013-02-09T00:00:00.000
2647,400,2,2013-02-06T00:00:00.000
2659,400,3,2013-02-07T00:00:00.000
2710,400,2,2013-02-12T00:00:00.000
2825,400,2,2013-03-24T00:00:00.000
5433,400,3,2014-05-06T00:00:00.000
5716,400,2,2014-05-12T00:00:00.000
2653,401,2,2013-02-06T00:00:00.000
2654,401,3,2013-02-06T00:00:00.000
2660,401,2,2013-02-07T00:00:00.000
2662,401,2,2013-02-07T00:00:00.000
2681,401,2,2013-02-09T00:00:00.000
2722,401,2,2013-02-18T00:00:00.000
2826,401,2,2013-03-24T00:00:00.000
13625,401,2,2015-04-23T00:00:00.000
2667,402,2,2013-02-07T00:00:00.000
2682,402,2,2013-02-09T00:00:00.000
2723,402,2,2013-02-18T00:00:00.000
2827,402,2,2013-03-24T00:00:00.000
2668,403,2,2013-02-07T00:00:00.000
2670,404,2,2013-02-08T00:00:00.000
2828,404,2,2013-03-24T00:00:00.000
2688,405,2,2013-02-10T00:00:00.000
2734,406,2,2013-02-23T00:00:00.000
2752,406,2,2013-03-04T00:00:00.000
2769,406,2,2013-03-07T00:00:00.000
2901,406,2,2013-03-31T00:00:00.000
3399,406,1,2013-07-09T00:00:00.000
2698,407,2,2013-02-11T00:00:00.000
2705,407,2,2013-02-11T00:00:00.000
3506,407,1,2013-07-29T00:00:00.000
25688,407,3,2017-08-27T00:00:00.000
2700,408,3,2013-02-11T00:00:00.000
2703,408,3,2013-02-11T00:00:00.000
2707,408,3,2013-02-11T00:00:00.000
2724,408,2,2013-02-19T00:00:00.000
2726,408,2,2013-02-22T00:00:00.000
2733,408,2,2013-02-23T00:00:00.000
2699,409,2,2013-02-11T00:00:00.000
2704,409,2,2013-02-11T00:00:00.000
2706,409,2,2013-02-11T00:00:00.000
2717,409,2,2013-02-17T00:00:00.000
2701,410,2,2013-02-11T00:00:00.000
2702,410,2,2013-02-11T00:00:00.000
2708,410,2,2013-02-11T00:00:00.000
2711,410,2,2013-02-13T00:00:00.000
2716,410,2,2013-02-17T00:00:00.000
2727,410,2,2013-02-22T00:00:00.000
2730,410,2,2013-02-22T00:00:00.000
2732,410,2,2013-02-23T00:00:00.000
2747,410,2,2013-02-27T00:00:00.000
10857,410,2,2015-01-06T00:00:00.000
36370,410,2,2020-05-25T00:00:00.000
2725,411,2,2013-02-21T00:00:00.000
2728,412,2,2013-02-22T00:00:00.000
2729,412,3,2013-02-22T00:00:00.000
2748,412,2,2013-02-27T00:00:00.000
2751,412,2,2013-03-04T00:00:00.000
2902,412,2,2013-03-31T00:00:00.000
36372,412,3,2020-05-25T00:00:00.000
2741,413,2,2013-02-26T00:00:00.000
2743,413,2,2013-02-26T00:00:00.000
2744,413,3,2013-02-27T00:00:00.000
2739,414,2,2013-02-26T00:00:00.000
2740,414,2,2013-02-26T00:00:00.000
2745,415,2,2013-02-27T00:00:00.000
2833,415,2,2013-03-26T00:00:00.000
2836,415,2,2013-03-27T00:00:00.000
3998,415,2,2013-11-12T00:00:00.000
36948,415,2,2020-08-17T00:00:00.000
2746,416,2,2013-02-27T00:00:00.000
2749,416,2,2013-02-28T00:00:00.000
2750,416,2,2013-03-03T00:00:00.000
2754,416,2,2013-03-05T00:00:00.000
2832,416,2,2013-03-26T00:00:00.000
2847,416,3,2013-03-27T00:00:00.000
36950,416,2,2020-08-17T00:00:00.000
2756,417,2,2013-03-07T00:00:00.000
2758,417,3,2013-03-07T00:00:00.000
2759,417,2,2013-03-07T00:00:00.000
2763,417,2,2013-03-07T00:00:00.000
21872,417,2,2016-08-10T00:00:00.000
2761,418,2,2013-03-07T00:00:00.000
2762,418,2,2013-03-07T00:00:00.000
2764,418,2,2013-03-07T00:00:00.000
2774,418,2,2013-03-10T00:00:00.000
2760,419,2,2013-03-07T00:00:00.000
2765,419,2,2013-03-07T00:00:00.000
3077,419,2,2013-04-25T00:00:00.000
23547,419,2,2016-12-08T00:00:00.000
2772,420,2,2013-03-09T00:00:00.000
25656,421,3,2017-08-26T00:00:00.000
36299,421,3,2020-05-08T00:00:00.000
2771,422,1,2013-03-08T00:00:00.000
2775,423,2,2013-03-14T00:00:00.000
2777,423,2,2013-03-14T00:00:00.000
2780,423,2,2013-03-14T00:00:00.000
2793,423,2,2013-03-15T00:00:00.000
2803,423,2,2013-03-15T00:00:00.000
2807,423,2,2013-03-17T00:00:00.000
2813,423,2,2013-03-19T00:00:00.000
2814,423,2,2013-03-19T00:00:00.000
2824,423,2,2013-03-24T00:00:00.000
2834,423,2,2013-03-27T00:00:00.000
2861,423,2,2013-03-28T00:00:00.000
2887,423,2,2013-03-30T00:00:00.000
24714,423,2,2017-03-23T00:00:00.000
2776,424,2,2013-03-14T00:00:00.000
2794,424,2,2013-03-15T00:00:00.000
2798,424,2,2013-03-15T00:00:00.000
2799,424,2,2013-03-15T00:00:00.000
2805,424,2,2013-03-16T00:00:00.000
2808,424,2,2013-03-17T00:00:00.000
2860,424,2,2013-03-28T00:00:00.000
2888,424,2,2013-03-30T00:00:00.000
13495,424,2,2015-04-14T00:00:00.000
2778,425,3,2013-03-14T00:00:00.000
2779,425,2,2013-03-14T00:00:00.000
2782,425,2,2013-03-14T00:00:00.000
2786,425,2,2013-03-14T00:00:00.000
2790,425,2,2013-03-15T00:00:00.000
2796,425,2,2013-03-15T00:00:00.000
2801,425,2,2013-03-15T00:00:00.000
2785,426,2,2013-03-14T00:00:00.000
2800,426,2,2013-03-15T00:00:00.000
2809,426,2,2013-03-17T00:00:00.000
2823,426,2,2013-03-24T00:00:00.000
2889,426,2,2013-03-30T00:00:00.000
2781,427,2,2013-03-14T00:00:00.000
2783,427,2,2013-03-14T00:00:00.000
2787,427,2,2013-03-14T00:00:00.000
2791,427,1,2013-03-15T00:00:00.000
2797,427,2,2013-03-15T00:00:00.000
2802,427,2,2013-03-15T00:00:00.000
2812,427,2,2013-03-18T00:00:00.000
2795,428,2,2013-03-15T00:00:00.000
2806,428,2,2013-03-17T00:00:00.000
2810,428,2,2013-03-17T00:00:00.000
2792,429,2,2013-03-15T00:00:00.000
2815,430,2,2013-03-19T00:00:00.000
2821,430,2,2013-03-24T00:00:00.000
4005,430,2,2013-11-15T00:00:00.000
4763,430,2,2014-03-05T00:00:00.000
2817,431,2,2013-03-20T00:00:00.000
2890,431,2,2013-03-30T00:00:00.000
2831,432,2,2013-03-26T00:00:00.000
2837,432,2,2013-03-27T00:00:00.000
2891,433,2,2013-03-30T00:00:00.000
4848,433,2,2014-03-11T00:00:00.000
2820,434,2,2013-03-23T00:00:00.000
36334,434,3,2020-05-17T00:00:00.000
36335,434,2,2020-05-17T00:00:00.000
37172,434,2,2020-09-20T00:00:00.000
12272,435,2,2015-01-24T00:00:00.000
36328,435,3,2020-05-16T00:00:00.000
37092,435,2,2020-09-13T00:00:00.000
37171,435,2,2020-09-20T00:00:00.000
2848,436,2,2013-03-27T00:00:00.000
2835,437,2,2013-03-27T00:00:00.000
3117,437,2,2013-05-03T00:00:00.000
3999,437,2,2013-11-12T00:00:00.000
12686,437,2,2015-02-20T00:00:00.000
36894,437,2,2020-08-10T00:00:00.000
36949,437,2,2020-08-17T00:00:00.000
2845,438,3,2013-03-27T00:00:00.000
2851,438,3,2013-03-27T00:00:00.000
2852,438,6,2013-03-27T00:00:00.000
2856,438,3,2013-03-27T00:00:00.000
2862,438,2,2013-03-28T00:00:00.000
2874,438,3,2013-03-29T00:00:00.000
2990,438,6,2013-04-05T00:00:00.000
3145,438,6,2013-05-09T00:00:00.000
3205,438,2,2013-05-21T00:00:00.000
3211,438,6,2013-05-22T00:00:00.000
4020,438,2,2013-11-20T00:00:00.000
38199,438,2,2021-01-10T00:00:00.000
2849,439,3,2013-03-27T00:00:00.000
2850,439,2,2013-03-27T00:00:00.000
2876,439,2,2013-03-29T00:00:00.000
2904,439,2,2013-03-31T00:00:00.000
3204,439,2,2013-05-20T00:00:00.000
3209,439,2,2013-05-21T00:00:00.000
2859,440,3,2013-03-28T00:00:00.000
8268,440,2,2014-09-02T00:00:00.000
45441,440,2,2023-01-31T00:00:00.000
2866,441,2,2013-03-28T00:00:00.000
2867,441,2,2013-03-28T00:00:00.000
2873,442,2,2013-03-28T00:00:00.000
2875,443,2,2013-03-29T00:00:00.000
2893,443,2,2013-03-30T00:00:00.000
2898,443,2,2013-03-30T00:00:00.000
2940,443,2,2013-04-03T00:00:00.000
3051,443,2,2013-04-13T00:00:00.000
3053,443,2,2013-04-14T00:00:00.000
3059,443,2,2013-04-20T00:00:00.000
3326,443,2,2013-06-21T00:00:00.000
3363,443,2,2013-06-30T00:00:00.000
3364,443,3,2013-07-01T00:00:00.000
3494,443,2,2013-07-26T00:00:00.000
2895,444,2,2013-03-30T00:00:00.000
2941,444,2,2013-04-03T00:00:00.000
3327,444,2,2013-06-21T00:00:00.000
2892,445,2,2013-03-30T00:00:00.000
2894,445,2,2013-03-30T00:00:00.000
2896,445,2,2013-03-30T00:00:00.000
2899,445,2,2013-03-31T00:00:00.000
3048,445,2,2013-04-13T00:00:00.000
3052,445,2,2013-04-13T00:00:00.000
3060,445,2,2013-04-20T00:00:00.000
3103,445,2,2013-04-28T00:00:00.000
3328,445,2,2013-06-21T00:00:00.000
3438,445,2,2013-07-17T00:00:00.000
7538,446,2,2014-07-09T00:00:00.000
45442,446,3,2023-01-31T00:00:00.000
2905,447,2,2013-04-02T00:00:00.000
2906,447,2,2013-04-02T00:00:00.000
2908,447,2,2013-04-02T00:00:00.000
2910,447,2,2013-04-02T00:00:00.000
2926,447,2,2013-04-03T00:00:00.000
36368,447,2,2020-05-25T00:00:00.000
2907,448,2,2013-04-02T00:00:00.000
2911,448,2,2013-04-02T00:00:00.000
3044,448,2,2013-04-13T00:00:00.000
2939,450,3,2013-04-03T00:00:00.000
4001,450,2,2013-11-12T00:00:00.000
2914,451,2,2013-04-02T00:00:00.000
3045,451,3,2013-04-13T00:00:00.000
4002,452,2,2013-11-12T00:00:00.000
2915,453,3,2013-04-03T00:00:00.000
2916,453,2,2013-04-03T00:00:00.000
2917,455,2,2013-04-03T00:00:00.000
2918,455,2,2013-04-03T00:00:00.000
2919,455,2,2013-04-03T00:00:00.000
2923,455,2,2013-04-03T00:00:00.000
2924,455,2,2013-04-03T00:00:00.000
2925,455,2,2013-04-03T00:00:00.000
2927,455,2,2013-04-03T00:00:00.000
2928,455,2,2013-04-03T00:00:00.000
2986,455,2,2013-04-05T00:00:00.000
3009,455,2,2013-04-06T00:00:00.000
3025,455,2,2013-04-09T00:00:00.000
3038,455,2,2013-04-11T00:00:00.000
3046,455,2,2013-04-13T00:00:00.000
3054,455,2,2013-04-15T00:00:00.000
3057,455,2,2013-04-17T00:00:00.000
3072,455,2,2013-04-24T00:00:00.000
3187,455,2,2013-05-20T00:00:00.000
24435,455,2,2017-02-15T00:00:00.000
25571,455,2,2017-08-09T00:00:00.000
2930,456,2,2013-04-03T00:00:00.000
2932,456,2,2013-04-03T00:00:00.000
2933,456,2,2013-04-03T00:00:00.000
2935,456,2,2013-04-03T00:00:00.000
2938,456,2,2013-04-03T00:00:00.000
3024,456,2,2013-04-09T00:00:00.000
3043,456,2,2013-04-13T00:00:00.000
15497,456,2,2015-07-21T00:00:00.000
32623,456,3,2019-08-06T00:00:00.000
32683,456,2,2019-08-11T00:00:00.000
32799,456,2,2019-08-23T00:00:00.000
2937,457,3,2013-04-03T00:00:00.000
2981,457,3,2013-04-04T00:00:00.000
3021,457,2,2013-04-08T00:00:00.000
3063,457,3,2013-04-23T00:00:00.000
