_Id,_UserId,_Name,_Date,_Class,_TagBased
8929,17661,Autobiographer,2015-02-22T19:57:58.063,3,False
8932,20760,Autobiographer,2015-02-23T09:53:21.440,3,False
8934,9586,Autobiographer,2015-02-23T13:18:55.963,3,False
8938,30807,Autobiographer,2015-02-23T15:27:58.540,3,False
8940,24677,Autobiographer,2015-02-23T15:43:18.730,3,False
8944,21740,Autobiographer,2015-02-23T19:31:41.383,3,False
8945,23630,Autobiographer,2015-02-23T22:39:14.720,3,False
8948,6473,Autobiographer,2015-02-24T01:23:57.500,3,False
8950,5952,Autobiographer,2015-02-24T09:02:03.593,3,False
8952,6450,Autobiographer,2015-02-24T14:40:15.100,3,False
8955,28451,Autobiographer,2015-02-24T15:40:31.983,3,False
8960,30688,Autobiographer,2015-02-25T04:12:41.283,3,False
8962,9541,Autobiographer,2015-02-25T09:42:45.437,3,False
8964,30919,Autobiographer,2015-02-25T11:21:33.740,3,False
8966,29297,Autobiographer,2015-02-25T14:37:55.647,3,False
8967,7525,Autobiographer,2015-02-25T17:15:10.233,3,False
8969,20684,Autobiographer,2015-02-25T20:44:42.993,3,False
8970,13966,Autobiographer,2015-02-25T21:47:23.973,3,False
8971,28944,Autobiographer,2015-02-25T22:09:57.853,3,False
8976,22868,Autobiographer,2015-02-26T16:59:41.933,3,False
8978,27900,Autobiographer,2015-02-27T03:51:55.993,3,False
8980,24327,Autobiographer,2015-02-27T17:41:34.120,3,False
8982,21887,Autobiographer,2015-02-27T19:49:10.387,3,False
8983,31031,Autobiographer,2015-02-27T20:21:18.080,3,False
8993,23947,Autobiographer,2015-03-01T09:07:48.533,3,False
8995,31123,Autobiographer,2015-03-01T13:46:54.100,3,False
8996,7469,Autobiographer,2015-03-01T16:54:18.653,3,False
8997,21332,Autobiographer,2015-03-01T22:15:07.503,3,False
9002,22916,Autobiographer,2015-03-02T15:23:14.763,3,False
9003,31167,Autobiographer,2015-03-02T16:08:22.113,3,False
9008,1100,Autobiographer,2015-03-03T11:02:03.527,3,False
9014,31037,Autobiographer,2015-03-03T16:33:55.010,3,False
9015,21112,Autobiographer,2015-03-03T20:47:47.153,3,False
9016,31225,Autobiographer,2015-03-03T21:47:59.837,3,False
9019,12587,Autobiographer,2015-03-04T00:29:52.487,3,False
9020,31282,Autobiographer,2015-03-04T15:32:42.360,3,False
9025,9920,Autobiographer,2015-03-05T06:32:42.237,3,False
9028,9439,Autobiographer,2015-03-05T08:27:30.830,3,False
9044,31357,Autobiographer,2015-03-06T14:41:28.367,3,False
9055,8823,Autobiographer,2015-03-07T05:08:40.940,3,False
9059,14769,Autobiographer,2015-03-08T02:57:35.520,3,False
9063,31420,Autobiographer,2015-03-09T03:31:48.297,3,False
9065,5887,Autobiographer,2015-03-09T07:54:46.793,3,False
9068,6880,Autobiographer,2015-03-09T14:59:39.263,3,False
9069,6008,Autobiographer,2015-03-09T16:21:31.013,3,False
9072,637,Autobiographer,2015-03-09T19:29:52.403,3,False
9074,227,Autobiographer,2015-03-09T19:44:53.357,3,False
9076,9600,Autobiographer,2015-03-09T20:01:01.083,3,False
9077,26949,Autobiographer,2015-03-09T20:01:01.083,3,False
9078,31508,Autobiographer,2015-03-09T20:01:01.083,3,False
9088,6456,Autobiographer,2015-03-09T21:06:03.973,3,False
9090,31040,Autobiographer,2015-03-09T21:42:44.823,3,False
9091,31519,Autobiographer,2015-03-09T23:34:27.190,3,False
